"","RecordID","RecordSubID_old","RecordSubID_new","Treatment","Treatment_Type","TimeSinceFire_years","Study_Severity","Authors","Title","DOI","StudyType","VegCover","GFEDVegCover","Region","Lat","Lon","LiveC_Binary_Measurements","DeadC_Binary_Measurements","SoilC_Binary_Measurements","GPP_Binary_Measurements","Respiration_Binary_Measurements","NEP_Binary_Measurements","NPP_Binary_Measurements","VegChange_Binary_Measurements","N_Binary_Measurements","MCB_Binary_Measurements","Emissions_Binary_Measurements","Mortality_Binary_Measurements","LiveC_units_StockData","DeadC_units_StockData","SoilC_units_StockData","SoilDepth_cm_StockData","MCB_units_StockData","Roots_units_StockData","TotalBG_units_StockData","TotalAG_units_StockData","TEC_Units_StockData","NPP_units_FluxData","GPP_units_FluxData","Resp_units_FluxData","NEP_units_FluxData","EmissionsUnits_EmissionsData","Description_StockData","Description_text_StockData","LiveC_StockData","DeadC_StockData","TotalSoilC_StockData","MCB_StockData","RootC_StockData","TotalBelowgroundC_StockData","TotalAbovegroundC_StockData","TEC_StockData","NPP_FluxData","ANPP_FluxData","BNPP_FluxData","GPP_FluxData","Sresp_FluxData","Ra_FluxData","Rh_FluxData","Reco_FluxData","NEP_FluxData","NBP_FluxData","LiveC_EmissionsData","DeadC_EmissionsData","TotalAboveC_EmissionsData","TotalBelowC_EmissionsData","PyrogenicC_EmissionsData","TotEmissions_EmissionsData","UniqueID","Biome","Biome_simple","LiveC_StockData_MgC_ha","DeadC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha","TotalSoilC_StockData_MgC_ha_scaled","TotalSoilC_StockData_percent","MCB_StockData_percent","RootC_StockData_MgC_ha","TotalBelowgroundC_StockData_MgC_ha","TotalBelowgroundC_StockData_percent","TotalAbovegroundC_StockData_MgC_ha","TotalAbovegroundC_StockData_percent","TEC_StockData_MgC_ha","NPP_FluxData_g_m2","NPP_FluxData_g_m2_unit","ANPP_FluxData_g_m2","ANPP_FluxData_g_m2_unit","BNPP_FluxData_g_m2","BNPP_FluxData_g_m2_unit","GPP_FluxData_g_m2","GPP_FluxData_g_m2_unit","Sresp_FluxData_g_m2","Sresp_FluxData_g_m2_unit","Ra_FluxData_g_m2","Ra_FluxData_g_m2_unit","Rh_FluxData_g_m2","Rh_FluxData_g_m2_unit","Reco_FluxData_g_m2","Reco_FluxData_g_m2_unit","NEP_FluxData_g_m2","NEP_FluxData_g_m2_unit","NBP_FluxData_g_m2","NBP_FluxData_g_m2_unit","LiveC_EmissionsData_g_m2","DeadC_EmissionsData_g_m2","TotalAboveC_EmissionsData_g_m2","TotalBelowC_EmissionsData_g_m2","PyrogenicC_EmissionsData_g_m2","TotEmissions_EmissionsData_g_m2"
"139",889,1,1,"Control",NA,NA,"Mixed","Lutz, James A.; Matchett, John R.; Tarnay, Leland W.; Smith, Douglas F.; Becker, Kendall M. L.; Furniss, Tucker J.; Brooks, Matthew L.","Fire and the Distribution and Uncertainty of Carbon Sequestered as Aboveground Tree Biomass in Yosemite and Sequoia & Kings Canyon National Parks","10.1002/hyp.14132","Wildfire","mixed conifer","TEMF","USA",37.8959,-119.5399,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"TgC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"889_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",889,2,2,"Control",NA,NA,"Mixed","Lutz, James A.; Matchett, John R.; Tarnay, Leland W.; Smith, Douglas F.; Becker, Kendall M. L.; Furniss, Tucker J.; Brooks, Matthew L.","Fire and the Distribution and Uncertainty of Carbon Sequestered as Aboveground Tree Biomass in Yosemite and Sequoia & Kings Canyon National Parks","10.1002/hyp.14132","Wildfire","mixed conifer","TEMF","USA",36.9065,-118.5448,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"TgC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"889_2","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",889,1,3,"Burn","Burned",NA,"Mixed","Lutz, James A.; Matchett, John R.; Tarnay, Leland W.; Smith, Douglas F.; Becker, Kendall M. L.; Furniss, Tucker J.; Brooks, Matthew L.","Fire and the Distribution and Uncertainty of Carbon Sequestered as Aboveground Tree Biomass in Yosemite and Sequoia & Kings Canyon National Parks","10.1002/hyp.14132","Wildfire","mixed conifer","TEMF","USA",37.8959,-119.5399,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"TgC",NA,NA,NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"889_1","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",889,2,4,"Burn","Burned",NA,"Mixed","Lutz, James A.; Matchett, John R.; Tarnay, Leland W.; Smith, Douglas F.; Becker, Kendall M. L.; Furniss, Tucker J.; Brooks, Matthew L.","Fire and the Distribution and Uncertainty of Carbon Sequestered as Aboveground Tree Biomass in Yosemite and Sequoia & Kings Canyon National Parks","10.1002/hyp.14132","Wildfire","mixed conifer","TEMF","USA",36.9065,-118.5448,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"TgC",NA,NA,NA,NA,NA,NA,"Burned",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"889_2","Temperate Conifer Forests","TemperateForest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",1142,1,1,"Control","Reconstructed",0.02,"Mixed","Poulter, B; Christensen, NL; Halpin, PN","Carbon emissions from a temperate peat fire and its relevance to interannual variability of trace atmospheric greenhouse gases - Poulter - 2006 - Journal of Geophysical Research: Atmospheres - Wiley Online Library","10.1029/2005JD006455","Wildfire","temperate peatland","PEAT","USA",35.5,-76,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tg_perC","Reconstructed","from preburn image",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1142_1","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",1142,1,2,"Burn","Burned",0.02,"Mixed","Poulter, B; Christensen, NL; Halpin, PN","Carbon emissions from a temperate peat fire and its relevance to interannual variability of trace atmospheric greenhouse gases - Poulter - 2006 - Journal of Geophysical Research: Atmospheres - Wiley Online Library","10.1029/2005JD006455","Wildfire","temperate peatland","PEAT","USA",35.5,-76,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tg_perC","Burned","from postburn image 2 months after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705,3.05,NA,3.76,"1142_1","Temperate Grasslands, Savannas & Shrublands","TemperateGrassland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",964,1,1,"Control","Unburned",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","grand fir-doug fir forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Unburned",NA,9302,3089,NA,NA,NA,3588,11052,NA,309,159,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"964_1","Temperate Conifer Forests","TemperateForest",93.02,30.89,NA,NA,NA,NA,NA,35.88,NA,110.52,NA,NA,309,"year",159,"year",150,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",964,2,2,"Control","Unburned",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","pacific ponderosa pine forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Unburned",NA,5110,1696,NA,NA,NA,1842,6684,NA,242,135,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"964_2","Temperate Conifer Forests","TemperateForest",51.1,16.96,NA,NA,NA,NA,NA,18.42,NA,66.84,NA,NA,242,"year",135,"year",107,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",964,1,3,"Burn","LowSeverity",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","grand fir-doug fir forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"LowSeverity",NA,7268,2979,5960,NA,NA,3334,7747,20414,372,214,159,NA,NA,NA,353,NA,21,NA,NA,NA,NA,NA,16.6,NA,"964_1","Temperate Conifer Forests","TemperateForest",72.68,29.79,59.6,NA,NA,NA,NA,33.34,NA,77.47,NA,204.14,372,"year",214,"year",159,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",964,2,4,"Burn","LowSeverity",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","pacific ponderosa pine forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"LowSeverity",NA,5576,1696,6034,NA,NA,2259,5877,15244,285,172,113,NA,NA,NA,290,NA,0,NA,NA,NA,NA,NA,19.7,NA,"964_2","Temperate Conifer Forests","TemperateForest",55.76,16.96,60.34,NA,NA,NA,NA,22.59,NA,58.77,NA,152.44,285,"year",172,"year",113,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",964,1,5,"Burn","ModSeverity",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","grand fir-doug fir forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"ModSeverity",NA,3071,4533,6434,NA,NA,3142,3541,17884,347,178,169,NA,NA,NA,327,NA,21,NA,NA,NA,NA,NA,25.2,NA,"964_1","Temperate Conifer Forests","TemperateForest",30.71,45.33,64.34,NA,NA,NA,NA,31.42,NA,35.41,NA,178.84,347,"year",178,"year",169,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",964,2,6,"Burn","ModSeverity",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","pacific ponderosa pine forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"ModSeverity",NA,2098,2064,5899,NA,NA,1704,2482,12089,260,151,110,NA,NA,NA,338,-87,NA,NA,NA,NA,NA,NA,25.6,NA,"964_2","Temperate Conifer Forests","TemperateForest",20.98,20.64,58.99,NA,NA,NA,NA,17.04,NA,24.82,NA,120.89,260,"year",151,"year",110,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",964,1,7,"Burn","HighSeverity",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","grand fir-doug fir forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"HighSeverity",NA,972,6405,7225,NA,NA,2952,1341,17727,215,90,125,NA,NA,NA,388,NA,-174,NA,NA,NA,NA,NA,32.3,NA,"964_1","Temperate Conifer Forests","TemperateForest",9.72,64.05,72.25,NA,NA,NA,NA,29.52,NA,13.41,NA,177.27,215,"year",90,"year",125,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",964,2,8,"Burn","HighSeverity",NA,"Mixed","Meigs, Garrett W.; Donato, Daniel C.; Campbell, John L.; Martin, Jonathan G.; Law, Beverly E.","Forest Fire Impacts on Carbon Uptake, Storage, and Emission: The Role of Burn Severity in the Eastern Cascades, Oregon","10.1007/s12665-015-4497-1","Wildfire","pacific ponderosa pine forest","TEMF","USA",44.35,-121.4,1,1,1,0,1,1,1,0,0,0,1,0,"gC_per_m2","gC_per_m2","gC_per_m2",NA,NA,NA,"gC_per_m2","gC_per_m2","gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"HighSeverity",NA,0,3282,5775,NA,NA,1454,213,10677,180,84,97,NA,NA,NA,324,NA,-142,NA,NA,NA,NA,NA,30.2,NA,"964_2","Temperate Conifer Forests","TemperateForest",0,32.82,57.75,NA,NA,NA,NA,14.54,NA,2.13,NA,106.77,180,"year",84,"year",97,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",1070,1,1,"Control","Unburned",4,"Mixed","Oliveras, Imma; Roman-Cuesta, Rosa M.; Urquiaga-Flores, Erickson; Loayza, Jose A. Quintano; Kala, Jose; Huaman, Vicky; Lizarraga, Nohemi; Sans, Guissela; Quispe, Katia; Lopez, Efrain; Lopez, David; Cuba Torres, Israel; Enquist, Brian J.; Malhi, Yadvinder","Fire effects and ecological recovery pathways of tropical montane cloud forests along a time chronosequence","10.1016/j.scitotenv.2016.02.086","Wildfire","tropical montane cloud forest","TROP","Peru",-13.53,-70.8,1,1,1,0,0,0,0,0,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"Unburned",NA,60.6,3.6,96.7,NA,7.2,103.9,68.6,236.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070_1","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",60.6,3.6,96.7,NA,NA,NA,7.2,103.9,NA,68.6,NA,236.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",1070,2,2,"Control","Unburned",9,"Mixed","Oliveras, Imma; Roman-Cuesta, Rosa M.; Urquiaga-Flores, Erickson; Loayza, Jose A. Quintano; Kala, Jose; Huaman, Vicky; Lizarraga, Nohemi; Sans, Guissela; Quispe, Katia; Lopez, Efrain; Lopez, David; Cuba Torres, Israel; Enquist, Brian J.; Malhi, Yadvinder","Fire effects and ecological recovery pathways of tropical montane cloud forests along a time chronosequence","10.1016/j.scitotenv.2016.02.086","Wildfire","tropical montane cloud forest","TROP","Peru",-13.53,-70.8,1,1,1,0,0,0,0,0,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"Unburned",NA,66.3,10.8,62.4,NA,8.8,71.2,74.9,154.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070_2","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",66.3,10.8,62.4,NA,NA,NA,8.8,71.2,NA,74.9,NA,154.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1070,3,3,"Control","Unburned",28,"Mixed","Oliveras, Imma; Roman-Cuesta, Rosa M.; Urquiaga-Flores, Erickson; Loayza, Jose A. Quintano; Kala, Jose; Huaman, Vicky; Lizarraga, Nohemi; Sans, Guissela; Quispe, Katia; Lopez, Efrain; Lopez, David; Cuba Torres, Israel; Enquist, Brian J.; Malhi, Yadvinder","Fire effects and ecological recovery pathways of tropical montane cloud forests along a time chronosequence","10.1016/j.scitotenv.2016.02.086","Wildfire","tropical montane cloud forest","TROP","Peru",-13.53,-70.8,1,1,1,0,0,0,0,0,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"Unburned",NA,118.8,5.6,158.2,NA,29.7,187.9,129.2,341.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070_3","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",118.8,5.6,158.2,NA,NA,NA,29.7,187.9,NA,129.2,NA,341.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1070,1,4,"Burn","Burned",4,"Mixed","Oliveras, Imma; Roman-Cuesta, Rosa M.; Urquiaga-Flores, Erickson; Loayza, Jose A. Quintano; Kala, Jose; Huaman, Vicky; Lizarraga, Nohemi; Sans, Guissela; Quispe, Katia; Lopez, Efrain; Lopez, David; Cuba Torres, Israel; Enquist, Brian J.; Malhi, Yadvinder","Fire effects and ecological recovery pathways of tropical montane cloud forests along a time chronosequence","10.1016/j.scitotenv.2016.02.086","Wildfire","tropical montane cloud forest","TROP","Peru",-13.53,-70.8,1,1,1,0,0,0,0,0,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"Burned",NA,30.2,7.7,48.5,NA,8.8,57.3,37.4,116.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070_1","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",30.2,7.7,48.5,NA,NA,NA,8.8,57.3,NA,37.4,NA,116.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",1070,2,5,"Burn","Burned",9,"Mixed","Oliveras, Imma; Roman-Cuesta, Rosa M.; Urquiaga-Flores, Erickson; Loayza, Jose A. Quintano; Kala, Jose; Huaman, Vicky; Lizarraga, Nohemi; Sans, Guissela; Quispe, Katia; Lopez, Efrain; Lopez, David; Cuba Torres, Israel; Enquist, Brian J.; Malhi, Yadvinder","Fire effects and ecological recovery pathways of tropical montane cloud forests along a time chronosequence","10.1016/j.scitotenv.2016.02.086","Wildfire","tropical montane cloud forest","TROP","Peru",-13.53,-70.8,1,1,1,0,0,0,0,0,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"Burned",NA,47.9,22.9,59.4,NA,16.8,76.2,53.9,161.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070_2","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",47.9,22.9,59.4,NA,NA,NA,16.8,76.2,NA,53.9,NA,161.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",1070,3,6,"Burn","Burned",28,"Mixed","Oliveras, Imma; Roman-Cuesta, Rosa M.; Urquiaga-Flores, Erickson; Loayza, Jose A. Quintano; Kala, Jose; Huaman, Vicky; Lizarraga, Nohemi; Sans, Guissela; Quispe, Katia; Lopez, Efrain; Lopez, David; Cuba Torres, Israel; Enquist, Brian J.; Malhi, Yadvinder","Fire effects and ecological recovery pathways of tropical montane cloud forests along a time chronosequence","10.1016/j.scitotenv.2016.02.086","Wildfire","tropical montane cloud forest","TROP","Peru",-13.53,-70.8,1,1,1,0,0,0,0,0,0,0,0,0,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,"MgC_per_hectare","MgC_per_hectare","MgC_per_hectare","MgC_per_hectare",NA,NA,NA,NA,NA,"Burned",NA,41.8,26.1,90.3,NA,10.9,101.2,46.8,295.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070_3","Tropical & Subtropical Moist Broadleaf Forests","TropicalForest",41.8,26.1,90.3,NA,NA,NA,10.9,101.2,NA,46.8,NA,295.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",1068,1,1,"Control",NA,0.5,"Mixed","Oliveira, Bruna R. F.; Schaller, Carsten; Keizer, J. Jacob; Foken, Thomas","Estimating immediate post-fire carbon fluxes using the eddy-covariance technique","10.1002/eco.2277","Wildfire","eucalypt","TEMF","Portugal",39.37,-8.06,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1068_1","Mediterranean Forests, Woodlands & Scrub","Mediterranean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",1068,1,2,"Burn","Burned",0.5,"Mixed","Oliveira, Bruna R. F.; Schaller, Carsten; Keizer, J. Jacob; Foken, Thomas","Estimating immediate post-fire carbon fluxes using the eddy-covariance technique","10.1002/eco.2277","Wildfire","eucalypt","TEMF","Portugal",39.37,-8.06,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gC_per_m2",NA,"Burned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.1,NA,NA,NA,NA,NA,NA,NA,"1068_1","Mediterranean Forests, Woodlands & Scrub","Mediterranean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",22,1,1,"Control","Control_ref",10,"High","Alexander, Heather D.; Mack, Michelle C.; Goetz, Scott; Loranty, Michael M.; Beck, Pieter S. A.; Earl, Kamala; Zimov, Sergey; Davydov, Sergey; Thompson, Catharine C.","Carbon Accumulation Patterns During Post-Fire Succession in Cajander Larch (Larix cajanderi) Forests of Siberia | SpringerLink","10.1007/s10021-012-9567-6","Wildfire","Larch","BORF","Russia",68.74,161.4,1,1,1,0,0,0,1,0,0,0,0,0,"gC_per_m2","gC_per_m2",NA,NA,NA,NA,"gC_per_m2",NA,"gC_per_m2","gC_per_m2_per_year",NA,NA,NA,NA,"Control_ref","100+ years since fire",902,-23,NA,NA,NA,6905,NA,8064,NA,46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22_1","Boreal Forests/Taiga","AlpineBorealForest",9.02,-0.23,NA,NA,NA,NA,NA,69.05,NA,NA,NA,80.64,NA,"year",46.6,"year",NA,"year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
